user_id	recommended_movies
56827	['the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'amlie+2001', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'american+beauty+1999', 'sunset+boulevard+1950', 'the+godfather+1972', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'the+strange+world+of+planet+x+1958', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'agent+red+2000', 'black+cat_+white+cat+1998', 'off+the+charts+the+song-poem+story+2003', 'penguins+of+madagascar+2014', 'blade+runner+1982']
14585	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'amlie+2001', 'the+matrix+1999', 'the+good_+the+bad+and+the+ugly+1966', 'the+enforcer+1951', 'dial+m+for+murder+1954', 'the+lives+of+others+2006', 'walle+2008', 'before+sunrise+1995', 'blade+runner+1982', 'the+knack...+and+how+to+get+it+1965', 'the+staircase+2004', 'children+of+the+secret+state+2001', 'american+beauty+1999', 'the+great+escape+1963', 'vernon_+florida+1981', 'sunset+boulevard+1950', 'a+raisin+in+the+sun+1961', 'hotel+rwanda+2004']
345816	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+usual+suspects+1995', 'fight+club+1999', 'running+on+empty+1988', 'the+dark+knight+2008', 'm+1931', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'i_+robot+2004', 'black+cat_+white+cat+1998', 'seven+samurai+1954', 'madison+avenue+1962', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'lady+and+the+tramp+ii+scamps+adventure+2001', 'the+great+escape+1963', 'sal_+or+the+120+days+of+sodom+1975', 'inglourious+basterds+2009', 'the+silence+of+the+lambs+1991', 'blade+runner+1982']
526446	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'fight+club+1999', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raise+the+red+lantern+1991', 'amlie+2001', 'casablanca+1942', 'the+usual+suspects+1995', 'star+wars+1977', 'the+lord+of+the+rings+the+two+towers+2002', 'happy+people+a+year+in+the+taiga+2010', 'stories+of+lost+souls+2004', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+muppet+movie+1979', 'a+boy+named+charlie+brown+1969', 'seven+samurai+1954', 'schindlers+list+1993']
379572	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+lives+of+others+2006', 'the+matrix+1999', 'the+princess+bride+1987', 'inglourious+basterds+2009', 'star+wars+1977', 'amlie+2001', 'sunset+boulevard+1950', 'scarface+1983', 'fight+club+1999', 'the+conversation+1974', 'schindlers+list+1993', 'american+beauty+1999', 'what+women+want+2000', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'django+unchained+2012', 'jayne+mansfields+car+2012', 'ratatouille+2007']
312664	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'the+matrix+1999', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+two+towers+2002', 'the+usual+suspects+1995', 'vernon_+florida+1981', '3-iron+2004', 'sanjuro+1962', 'seven+samurai+1954', 'foreign+correspondent+1940', 'pans+labyrinth+2006', 'inglourious+basterds+2009', 'amlie+2001', 'blade+runner+1982', 'harry+potter+and+the+chamber+of+secrets+2002', 'return+of+the+jedi+1983', 'swiss+family+robinson+1960']
228104	['the+shawshank+redemption+1994', 'the+matrix+1999', 'amlie+2001', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', 'incendies+2010', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'a+tale+of+two+sisters+2003', 'a+clockwork+orange+1971', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'the+knack...+and+how+to+get+it+1965', 'virunga+2014', 'the+godfather+1972', 'life+is+beautiful+1997', 'the+big+lift+1950', 'waltz+with+bashir+2008', 'the+organizer+1963', 'raise+the+red+lantern+1991', 'rear+window+1954']
333110	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'fight+club+1999', 'the+usual+suspects+1995', 'raise+the+red+lantern+1991', 'apocalypse+now+1979', 'amlie+2001', 'a+tale+of+two+sisters+2003', 'a+face+in+the+crowd+1957', 'blade+runner+1982', 'immensee+1943', 'seven+samurai+1954', 'songcatcher+2001', 'alien+autopsy+2006', 'the+tale+of+the+princess+kaguya+2013', 'the+godfather+1972', 'spellbound+1945', 'cinema+paradiso+1988', 'i_+robot+2004']
200223	['the+shawshank+redemption+1994', 'amlie+2001', 'the+matrix+1999', 'princess+mononoke+1997', 'seven+samurai+1954', 'a+tale+of+two+sisters+2003', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raise+the+red+lantern+1991', 'black+cat_+white+cat+1998', 'a+patch+of+blue+1965', 'savior+1998', 'blade+runner+1982', 'm+1931', 'casablanca+1942', 'inglourious+basterds+2009', 'schindlers+list+1993', 'good+will+hunting+1997', 'waltz+with+bashir+2008', 'american+beauty+1999']
179271	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+princess+bride+1987', 'blade+runner+1982', 'seven+samurai+1954', 'fight+club+1999', 'immensee+1943', 'the+lord+of+the+rings+the+two+towers+2002', 'raiders+of+the+lost+ark+1981', 'incendies+2010', 'a+clockwork+orange+1971', 'the+help+2011', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'sunset+boulevard+1950', 'schindlers+list+1993', 'twelve+monkeys+1995', 'amlie+2001', 'agent+red+2000']
86593	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'raise+the+red+lantern+1991', 'what+women+want+2000', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002', 'the+matrix+1999', 'foreign+correspondent+1940', 'donnie+darko+2001', 'the+usual+suspects+1995', 'walle+2008', 'the+princess+bride+1987', 'scarface+1983', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'django+unchained+2012', 'inception+2010', 'life+is+beautiful+1997', 'city+of+god+2002', 'taxi+hunter+1993']
515438	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+usual+suspects+1995', 'a+close+shave+1995', 'seven+samurai+1954', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+godfather+1972', 'casablanca+1942', 'm+1931', 'raiders+of+the+lost+ark+1981', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'the+saint+1997', 'mezzo+forte+2000', 'harry+potter+and+the+philosophers+stone+2001', 'blade+runner+1982', 'the+matrix+1999', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002', 'the+north+avenue+irregulars+1979', 'sylvia+scarlett+1935']
90731	['the+shawshank+redemption+1994', 'running+on+empty+1988', 'the+matrix+1999', 'the+princess+bride+1987', 'sunset+boulevard+1950', 'pans+labyrinth+2006', 'raiders+of+the+lost+ark+1981', 'laventure+cest+laventure+1972', 'life+is+beautiful+1997', 'a+clockwork+orange+1971', 'the+usual+suspects+1995', 'the+life+of+jesus+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+good_+the+bad+and+the+ugly+1966', 'foreign+correspondent+1940', 'the+godfather+1972', 'fight+club+1999', 'schindlers+list+1993', 'the+lord+of+the+rings+the+two+towers+2002']
168790	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'amlie+2001', 'louise+brooks+looking+for+lulu+1998', 'the+matrix+1999', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'schindlers+list+1993', '12+angry+men+1957', 'incendies+2010', 'the+lord+of+the+rings+the+two+towers+2002', 'fight+club+1999', 'blade+runner+1982', 'made+in+dagenham+2010', 'the+usual+suspects+1995', 'blackadder+back++forth+1999', 'star+wars+1977', 'a+man+escaped+1956', 'the+saint+1997', 'inception+2010']
319127	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'fight+club+1999', 'amlie+2001', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'scarface+1983', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'elary+2003', 'robot+carnival+1987', 'inglourious+basterds+2009', 'schindlers+list+1993', 'seven+samurai+1954', 'american+beauty+1999', 'when+pigs+have+wings+2011', 'the+usual+suspects+1995', 'the+matrix+1999', 'blade+runner+1982', 'beauty+and+the+beast+1991', 'aliens+1986']
196605	['the+shawshank+redemption+1994', 'the+matrix+1999', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'the+godfather+1972', 'life+is+beautiful+1997', 'la+femme+nikita+1990', 'star+wars+1977', 'fight+club+1999', 'a+clockwork+orange+1971', 'big+pun+the+legacy+2009', 'raise+the+red+lantern+1991', 'inglourious+basterds+2009', 'aliens+1986', 'm+1931', 'dirty+ho+1979', 'the+lives+of+others+2006', 'mr.+vampire+1985', 'portrait+of+jennie+1948']
458589	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+usual+suspects+1995', 'm+1931', 'the+possession+of+joel+delaney+1972', 'persepolis+2007', 'before+sunrise+1995', '12+angry+men+1957', 'the+lives+of+others+2006', 'good+will+hunting+1997', 'what+women+want+2000', 'a+clockwork+orange+1971', 'raiders+of+the+lost+ark+1981', 'the+maltese+falcon+1931', 'bomber+2009', 'underground+1995', 'the+matrix+1999', 'schindlers+list+1993', 'inglourious+basterds+2009', 'the+conversation+1974']
75485	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'fight+club+1999', 'the+avengers+2012', 'sunset+boulevard+1950', 'nausica+of+the+valley+of+the+wind+1984', 'and+then+there+was+you+2013', 'blade+runner+1982', 'the+bourne+identity+2002', 'the+good_+the+bad+and+the+ugly+1966', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'wisconsin+death+trip+1999', 'pans+labyrinth+2006', 'the+godfather+1972', 'miss+sadie+thompson+1953', 'the+civil+war+1990', 'callan+1974', 'a+clockwork+orange+1971']
122554	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'the+usual+suspects+1995', 'the+princess+bride+1987', 'nightcrawler+2014', 'm+1931', 'the+godfather+1972', 'the+silence+of+the+lambs+1991', 'amlie+2001', 'goodfellas+1990', 'american+beauty+1999', 'my+neighbor+totoro+1988', 'city+of+god+2002', 'rear+window+1954', 'fight+club+1999', 'vernon_+florida+1981', 'tales+from+the+golden+age+2009', 'bright+star+2009', 'the+tale+of+the+princess+kaguya+2013']
59717	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+great+escape+1963', 'the+matrix+1999', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'the+godfather+1972', 'the+dark+knight+rises+2012', 'blade+runner+1982', 'the+terminator+1984', 'straight+shooting+1917', 'pans+labyrinth+2006', 'the+princess+bride+1987', 'the+north+avenue+irregulars+1979', 'amlie+2001', 'the+dark+knight+2008', 'a+clockwork+orange+1971', 'cinderella+man+2005', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'forrest+gump+1994']
36393	['the+shawshank+redemption+1994', 'amlie+2001', 'the+matrix+1999', 'the+usual+suspects+1995', 'fight+club+1999', 'chappie+2015', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+princess+bride+1987', 'the+dark+knight+2008', 'the+lord+of+the+rings+the+two+towers+2002', 'underground+1995', 'i+origins+2014', 'raiders+of+the+lost+ark+1981', 'miss+sadie+thompson+1953', 'sholay+1975', 'a+close+shave+1995', 'run+lola+run+1998', 'a+tale+of+two+sisters+2003', 'made+in+dagenham+2010']
567428	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'amlie+2001', 'a+close+shave+1995', 'thousands+cheer+1943', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raiders+of+the+lost+ark+1981', 'fight+club+1999', 'ghost+world+2001', 'a+tale+of+two+sisters+2003', 'rashomon+1950', 'dirty+ho+1979', 'louise+brooks+looking+for+lulu+1998', 'gattaca+1997', 'schindlers+list+1993', '3-iron+2004', 'm+1931', 'iron+man+2008', 'suicide+room+2011']
387395	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'schindlers+list+1993', 'a+clockwork+orange+1971', 'dragon+ball+z+broly+-+second+coming+1994', 'blade+runner+1982', 'the+princess+bride+1987', 'fight+club+1999', 'sunset+boulevard+1950', 'the+39+steps+2008', 'memories+1995', 'life+is+beautiful+1997', 'the+intouchables+2011', 'pans+labyrinth+2006', '12+angry+men+1957', 'shrek+2+2004', 'the+lord+of+the+rings+the+two+towers+2002', 'elary+2003']
524284	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'amlie+2001', 'the+lives+of+others+2006', 'raiders+of+the+lost+ark+1981', 'the+princess+bride+1987', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'the+godfather+1972', 'blade+runner+1982', 'beauty+and+the+beast+1991', 'aparajito+1956', 'in+the+name+of+the+father+1993', 'a+clockwork+orange+1971', 'the+lord+of+the+rings+the+two+towers+2002', 'straight+shooting+1917', 'american+beauty+1999', 'nausica+of+the+valley+of+the+wind+1984', 'underground+1995']
466491	['raise+the+red+lantern+1991', 'fight+club+1999', 'bellissima+1951', 'the+lives+of+others+2006', 'the+matrix+1999', 'a+clockwork+orange+1971', 'american+beauty+1999', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'a+face+in+the+crowd+1957', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+shawshank+redemption+1994', 'syriana+2005', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+life+of+jesus+1997', 'a+tale+of+two+sisters+2003', 'the+great+escape+1963', 'a+close+shave+1995', 'the+bedford+incident+1965']
221284	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'fight+club+1999', 'the+lives+of+others+2006', 'the+godfather+1972', 'princess+mononoke+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'persepolis+2007', 'inglourious+basterds+2009', 'city+of+god+2002', 'blade+runner+1982', 'spellbound+1945', 'seven+samurai+1954', 'the+usual+suspects+1995', 'bellissima+1951', 'm+1931', 'the+matrix+1999', 'robot+carnival+1987', 'a+clockwork+orange+1971']
62882	['the+shawshank+redemption+1994', 'forrest+gump+1994', 'the+matrix+1999', 'fight+club+1999', 'inglourious+basterds+2009', 'the+godfather+1972', 'the+princess+bride+1987', 'pulp+fiction+1994', 'wake+up_+ron+burgundy+the+lost+movie+2004', 'the+usual+suspects+1995', 'star+wars+1977', 'i_+robot+2004', 'asylum+2008', 'don+jon+2013', 'sun+alley+1999', 'pans+labyrinth+2006', 'how+to+train+your+dragon+2010', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'sunset+boulevard+1950', 'flamingo+road+1949']
454270	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+dark+knight+2008', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'donnie+darko+2001', 'fight+club+1999', 'amlie+2001', 'life+is+beautiful+1997', 'pans+labyrinth+2006', 'eight+diagram+pole+fighter+1984', 'sunset+boulevard+1950', 'the+princess+bride+1987', 'american+beauty+1999', 'twelve+monkeys+1995', 'inglourious+basterds+2009', 'schindlers+list+1993', 'blade+runner+1982', 'the+lord+of+the+rings+the+return+of+the+king+2003']
323839	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'ice+age+2002', 'madison+avenue+1962', 'city+of+god+2002', 'i_+robot+2004', 'pans+labyrinth+2006', 'a+raisin+in+the+sun+1961', 'the+dark+knight+2008', 'lust+for+life+1956', 'tsotsi+2005', 'fight+club+1999', 'a+clockwork+orange+1971', 'mulholland+falls+1996', 'how+to+train+your+dragon+2010', 'apocalypse+now+1979', 'the+lives+of+others+2006', 'hunger+2009', 'running+on+empty+1988']
256078	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+princess+bride+1987', 'the+silence+of+the+lambs+1991', 'the+lord+of+the+rings+the+two+towers+2002', 'forrest+gump+1994', 'the+help+2011', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+good_+the+bad+and+the+ugly+1966', 'star+wars+1977', 'persepolis+2007', 'hotel+rwanda+2004', 'what+women+want+2000', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'cinema+paradiso+1988', 'portrait+of+jennie+1948', 'immensee+1943']
165259	['the+matrix+1999', 'blade+runner+1982', 'fight+club+1999', 'life+is+beautiful+1997', 'the+shawshank+redemption+1994', 'the+princess+bride+1987', 'incendies+2010', 'good+will+hunting+1997', 'seven+samurai+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'city+of+god+2002', 'the+graduate+1967', 'the+help+2011', 'the+avengers+2012', 'm+1931', 'house+1977', 'interstellar+2014', 'raise+the+red+lantern+1991', 'sylvia+scarlett+1935', 'a+clockwork+orange+1971']
12458	['fight+club+1999', 'the+princess+bride+1987', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'the+godfather+1972', 'princess+mononoke+1997', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'amlie+2001', 'seven+samurai+1954', 'a+clockwork+orange+1971', 'the+dark+knight+2008', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'agent+red+2000', 'the+immigrant+1917', 'the+lives+of+others+2006', 'good+will+hunting+1997', 'forrest+gump+1994']
290672	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+matrix+1999', 'sunset+boulevard+1950', 'seven+samurai+1954', 'raise+the+red+lantern+1991', 'frontrunners+2008', 'blade+runner+1982', 'twelve+monkeys+1995', 'a+tale+of+two+sisters+2003', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'star+wars+1977', 'a+clockwork+orange+1971', 'memories+1995', 'taxi+driver+1976', 'craigs+wife+1936', 'amlie+2001']
59876	['the+shawshank+redemption+1994', 'the+godfather+1972', 'blade+runner+1982', 'van+gogh+1991', 'fight+club+1999', 'schindlers+list+1993', 'the+lives+of+others+2006', 'a+close+shave+1995', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+matrix+1999', 'miss+sadie+thompson+1953', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'bellissima+1951', 'on+the+beach+1959', 'charlie+and+the+chocolate+factory+2005', 'a+clockwork+orange+1971', 'le+trou+1960', 'life+is+beautiful+1997']
588735	['the+shawshank+redemption+1994', 'inglourious+basterds+2009', 'a+clockwork+orange+1971', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+silence+of+the+lambs+1991', 'blade+runner+1982', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'fight+club+1999', 'lawrence+of+arabia+1962', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'seven+samurai+1954', 'the+godfather+1972', 'infernal+affairs+2002', 'sanjuro+1962', 'i_+robot+2004', 'life+is+beautiful+1997', 'chappie+2015', 'immensee+1943']
164797	['the+shawshank+redemption+1994', 'fight+club+1999', 'blade+runner+1982', 'the+matrix+1999', 'life+is+beautiful+1997', 'foreign+correspondent+1940', 'inglourious+basterds+2009', 'princess+mononoke+1997', 'american+beauty+1999', 'raiders+of+the+lost+ark+1981', 'pans+labyrinth+2006', 'spider+2007', 'a+clockwork+orange+1971', 'the+kingdom+1994', 'star+wars+1977', 'the+avengers+2012', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+hours+2002', 'schindlers+list+1993', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
